treatment,condition,replicate,generation,bias,population,mean_d,std_d,mean_alpha,std_alpha,mean_beta,std_beta,mean_p_base,std_p_base,maladaptation,trait_variance,trait_env_corr
moving,pos_const,634533860,5,0.3,900,3.2977777777777777,1.7062615259864848,2.5558624618369437,1.4196798436235047,1.0332388439850342,0.5690213218976362,0.2613371508336484,0.1470245700299463,0.12978905332325252,0.08676431913897457,0.39392248803377977
moving,pos_const,634533860,10,0.3,900,3.09,1.6890858803243578,2.460426932728799,1.4428457090224784,1.0767926065563076,0.5784711164475151,0.2782331602089319,0.14882534653840712,0.09427714012897351,0.09113864891991348,0.5710232550274758
moving,pos_const,634533860,15,0.3,900,2.841111111111111,1.6385219928300183,2.40658756588443,1.450751476851904,1.1289348764977238,0.5768444928257352,0.2956614314205558,0.15283001203379706,0.08827048316911035,0.096952121605872,0.6071731866823328
moving,pos_const,634533860,20,0.3,900,2.743333333333333,1.6281243468755355,2.443520041058396,1.465844170482105,1.2086470118755843,0.5403616374729037,0.2998299309641168,0.1552668374113448,0.08868542082508168,0.09802673786779388,0.6068466541243668
moving,pos_const,634533860,25,0.3,900,2.5766666666666667,1.549089338217063,2.40821442186648,1.423125878564022,1.25378688028233,0.5170162840099489,0.3079225856047023,0.16007418991176567,0.09894940326953314,0.1014480316416006,0.5662222577652827
moving,pos_const,634533860,30,0.3,900,2.4433333333333334,1.5268376905661365,2.2774644117066334,1.3898970863177909,1.2826327697939754,0.495883808614969,0.3177268161545199,0.1646623477740242,0.10913533562771474,0.09693004562604873,0.5123767521788944
moving,pos_const,634533860,35,0.3,900,2.378888888888889,1.4891455002744542,2.165174851061084,1.3317388039591005,1.340780658378191,0.45894660147199157,0.328405482601279,0.16831777144037652,0.11925873167099468,0.09767635585421855,0.4683096895274006
moving,pos_const,634533860,40,0.3,900,2.311111111111111,1.402731022323116,2.134525422791486,1.287388184792566,1.3809820268136672,0.4307333815967083,0.34883884402328635,0.17773670301262914,0.12640596994945197,0.09583763704953563,0.431689156782517
moving,pos_const,634533860,45,0.3,900,2.1622222222222223,1.285956434183244,2.1009745457750495,1.2040639625705862,1.3967655516901756,0.3987210876003873,0.3777636280099621,0.19370069165434117,0.1364236332981302,0.09658183574429456,0.3897946440157976
moving,pos_const,634533860,50,0.3,900,2.0644444444444443,1.2157586667601712,2.1171854207342293,1.1458105826000715,1.4184575629410632,0.381259720636134,0.3878277591620139,0.1903371757111258,0.1399611203866303,0.09192666440534862,0.3601383757957518
moving,pos_const,634533860,55,0.3,900,2.0366666666666666,1.2008284177553796,2.0535579451189796,1.0993348131689287,1.4442049458281856,0.36058835041145926,0.3911864698206419,0.18861030947473176,0.1477685239038565,0.09017312711068937,0.3192136184635385
moving,pos_const,634533860,60,0.3,900,2.0055555555555555,1.1328294086647832,2.0303998417297024,1.0911689128326132,1.4554142163083315,0.3474865130450511,0.4094352721492007,0.1892499744860949,0.14797123063336548,0.09121474334165011,0.32073053900940524
moving,pos_const,634533860,65,0.3,900,1.9077777777777778,1.0694471861436718,2.041783207005772,1.0864261895733056,1.4662150961874505,0.3409312267034637,0.4135948900851497,0.18984897871443307,0.14614512286416642,0.08689474548298183,0.3159817995486969
moving,pos_const,634533860,70,0.3,900,1.8488888888888888,1.0527471411549292,2.05183599243893,1.0635858028200706,1.4600583801991591,0.34277994944540885,0.42182059417178613,0.18097392446718286,0.14138689452109368,0.08892419084023544,0.3460948669832458
moving,pos_const,634533860,75,0.3,900,1.781111111111111,1.0142752688435495,2.0277380077281744,1.046163673071147,1.464673614304044,0.3400546446157711,0.4325407059816415,0.18012504838489063,0.131000508911256,0.08623986792726974,0.3889933919069638
moving,pos_const,634533860,80,0.3,900,1.77,0.9963210102951536,2.0849052809290667,1.1170899683339681,1.4562120351403427,0.35126020308952993,0.4369718588463351,0.17997261004377182,0.1295638992276043,0.08489619424755972,0.39180220771306284
moving,pos_const,634533860,85,0.3,900,1.721111111111111,0.957426463024062,2.1440988641539884,1.1425750008634217,1.458168236469712,0.35633300907005794,0.4530367528270154,0.17889929763985,0.13308946003696692,0.08475336541976647,0.3752448758070225
moving,pos_const,634533860,90,0.3,900,1.65,0.8477093317353013,2.183749983609524,1.114885849836177,1.4561132699933044,0.35701292317833455,0.465753816970992,0.1840089096375089,0.1319815292421721,0.08290068967490452,0.37596811532333047
moving,pos_const,634533860,95,0.3,900,1.6055555555555556,0.7695397052944645,2.206929067240015,1.132862831530177,1.468454538987067,0.34322058778469555,0.46327430750603654,0.18340332453081734,0.14159779444045065,0.08570271281785358,0.3353713517144275
moving,pos_const,634533860,100,0.3,900,1.6133333333333333,0.792632743877432,2.214459420613121,1.1291152972540175,1.4569790775943658,0.3582524437020362,0.46146735516892784,0.18707989769417663,0.13406418396006212,0.08950155072139512,0.38241633963965194
moving,pos_const,634533860,105,0.3,900,1.5888888888888888,0.7467625599798468,2.222711587066525,1.1331375007489288,1.4782159154002554,0.3624191263519682,0.46012104334008785,0.18938457667525352,0.13492749869153858,0.09036417464365744,0.38032992197262383
moving,pos_const,634533860,110,0.3,900,1.5633333333333332,0.7144461724534139,2.210833717265839,1.082189424332306,1.4971792390512044,0.35547865636905557,0.4701830601172057,0.19764484950384217,0.13640263311885872,0.09293908991168605,0.3783401913649004
moving,pos_const,634533860,115,0.3,900,1.5166666666666666,0.6853628398317363,2.259243910143678,1.0836694013421886,1.5164611186531274,0.34423421578068747,0.4867667339293209,0.1974747282255335,0.13323850551898442,0.093428047708071,0.3941524584436575
moving,pos_const,634533860,120,0.3,900,1.4933333333333334,0.642010730266853,2.2154442736518623,1.0388564344577882,1.530367015634221,0.3368939560326085,0.48583355664252154,0.19967976421590236,0.13060104185893082,0.08905743709278048,0.39600224661208283
moving,pos_const,634533860,125,0.3,900,1.5122222222222221,0.6590106689033153,2.191935331323439,0.9819285557915378,1.550418879754841,0.31807930393549866,0.4936780639794573,0.20646790095113973,0.12594791487106502,0.0878387063337982,0.41581317292286823
moving,pos_const,634533860,130,0.3,900,1.5611111111111111,0.7036720265774775,2.2034887996943064,0.9767293688596876,1.5463091700803573,0.31041624259257683,0.49554509024841364,0.2040126343009188,0.1296463745677331,0.09136538055140814,0.4060478402866802
moving,pos_const,634533860,135,0.3,900,1.5933333333333333,0.725074708794434,2.1849438880153045,0.9942204795441595,1.5426121774203592,0.30217001186964576,0.5009903945996763,0.20273769422442045,0.1324656742756483,0.08680155006440177,0.3810910493362491
moving,pos_const,634533860,140,0.3,900,1.6022222222222222,0.7345410929852397,2.155911715381396,0.9471277270917255,1.5551148247542061,0.2838717743570377,0.5106905144823188,0.20014954024608003,0.13544861362207755,0.08110804353687229,0.3508757373631386
moving,pos_const,253927229,0,0.3,900,3.4155555555555557,1.7161268478829563,2.571924120841833,1.4622977848290883,1.0198143110550075,0.5596318254853594,0.24881114852256903,0.14788012385983704,0.20237964165395939,0.08352424357305945,0.030698857158440833
moving,pos_const,253927229,5,0.3,900,3.2455555555555557,1.7653240880366612,2.4793138501120593,1.470486608281574,1.0906832189366678,0.5434342594528586,0.25811054555428675,0.14791672270791265,0.14361892557984363,0.08694173211361073,0.3288309664945617
moving,pos_const,253927229,10,0.3,900,2.9066666666666667,1.7544103156204809,2.4163161045299137,1.4888139023203293,1.1529385556161005,0.5322543364841867,0.2700145162022401,0.15617620419867834,0.11024890945109642,0.09205860175159788,0.5002426344864347
moving,pos_const,253927229,15,0.3,900,2.5455555555555556,1.640166733469572,2.355642075128836,1.5446882104183943,1.2286492802859452,0.5023890018967838,0.28717767498997626,0.16541970523030888,0.0926305598153575,0.09961143837283193,0.5921666453061812
moving,pos_const,253927229,20,0.3,900,2.3744444444444444,1.535075901931679,2.275589647028558,1.5344510633212374,1.278733645591252,0.4931060988386604,0.2985166189957386,0.16840479923191934,0.10125389175934686,0.10011155091168718,0.5548495086828389
moving,pos_const,253927229,25,0.3,900,2.278888888888889,1.4472191298751351,2.2358867384270065,1.5382225995362488,1.324106606520241,0.47187207861401986,0.3177944280801961,0.17533762336771086,0.10674891878116011,0.10059923494578514,0.5301913896467821
moving,pos_const,253927229,30,0.3,900,2.21,1.4404127494884544,2.272328778508146,1.5359701811233926,1.3566979622103368,0.4603609878579652,0.3288881234450431,0.18255797209184962,0.11274784397788915,0.09861249227510605,0.49979501288649675
moving,pos_const,253927229,35,0.3,900,2.1855555555555557,1.4189245623288953,2.237600072461913,1.5450903429615093,1.3705489127018176,0.4604072156795572,0.34116865663775303,0.1843854964512949,0.12122132923390311,0.09974684428464602,0.46422563764580205
moving,pos_const,253927229,40,0.3,900,2.2155555555555555,1.4252415866255495,2.1473577645255575,1.5021321183610885,1.4035702648191046,0.4484955122149763,0.35506751843241724,0.1842652353603577,0.1277297913243956,0.09628627970528769,0.4283540199711902
moving,pos_const,253927229,45,0.3,900,2.172222222222222,1.3491995798149508,2.1299363056456313,1.4380409632551496,1.4388399586681093,0.41697829564126654,0.37361019420126595,0.18260190034336685,0.13054963045210718,0.09230159241181937,0.4049981446861763
moving,pos_const,253927229,50,0.3,900,2.2044444444444444,1.341799050289582,2.0875375992857346,1.415649314614864,1.4703865754296062,0.3957071919717102,0.3881277952457203,0.18007133091362373,0.13400616785769937,0.09174692280107188,0.38703945060987593
moving,pos_const,253927229,55,0.3,900,2.2466666666666666,1.3667642241602773,2.0988923692471175,1.3955756162647344,1.478848786635548,0.3755333749399898,0.38917090104230906,0.18172945902292953,0.13843833900140184,0.09068757210668209,0.3628022138182988
moving,pos_const,253927229,60,0.3,900,2.2866666666666666,1.3638344637251416,1.9893105573670538,1.3469646811254772,1.495420195462569,0.36991783891378477,0.4007198752684295,0.174920769731414,0.13831772955523805,0.09275071763907954,0.36891894569555994
moving,pos_const,253927229,65,0.3,900,2.32,1.3686327321657756,1.97344269883955,1.3745174406092653,1.4882127854839358,0.3820903939939935,0.3937501455840249,0.17417264018983344,0.1361496135690221,0.09347985849909293,0.3810341419213783
moving,pos_const,253927229,70,0.3,900,2.3344444444444443,1.344260317970123,1.942760584051706,1.3862333884409421,1.494030322108299,0.39582079709861456,0.3933504811825665,0.17315171626834533,0.13860317661850247,0.09549362894865737,0.3748393491158863
moving,pos_const,253927229,75,0.3,900,2.3266666666666667,1.3207573584879244,1.9551445165906212,1.4379925563892315,1.4897699119617815,0.41439521257612616,0.388272630606033,0.18279077145508335,0.13362482797657949,0.0949099923606312,0.39609135823744257
moving,pos_const,253927229,80,0.3,900,2.3366666666666664,1.3110597918393263,1.9369998786830427,1.4577776504194628,1.4853046704908552,0.41922867304795075,0.39903678520909186,0.19521198369609868,0.13596159692423743,0.0941050331876653,0.38337902151746966
moving,pos_const,253927229,85,0.3,900,2.3966666666666665,1.3035805392158255,1.8327312135565725,1.4031636568064783,1.4678014540008488,0.4260775910622181,0.41395494877690686,0.20075259614115884,0.13153434996427601,0.09535838449900477,0.4067958494254044
moving,pos_const,253927229,90,0.3,900,2.4066666666666667,1.2741707542990897,1.776364652050826,1.4049104555012017,1.4670631620230383,0.42492910716055793,0.41875719668828887,0.2042343094597889,0.1272430371045475,0.09396377637854277,0.4231775371426324
moving,pos_const,253927229,95,0.3,900,2.3966666666666665,1.2760137581982065,1.722880475551331,1.3879702651872619,1.4778078988182004,0.4133014257964187,0.4307571008892789,0.20750008299543724,0.1318255843976232,0.09523074878977936,0.40562992492646316
moving,pos_const,253927229,100,0.3,900,2.3933333333333335,1.2223656481502487,1.5926158663098269,1.31978045204205,1.4686867812244853,0.413602935202299,0.4405532972240959,0.20641510635688362,0.12915416711121872,0.09803031288855334,0.42423826886848753
moving,pos_const,253927229,105,0.3,900,2.3744444444444444,1.15412892704711,1.4613925731300694,1.2489748173913604,1.4862816981669196,0.41112154732313205,0.45223375560138834,0.2046346936314682,0.1181016744421155,0.10103444132626405,0.4806507666478674
moving,pos_const,253927229,110,0.3,900,2.3566666666666665,1.103786412511245,1.3780185640360425,1.20464135562923,1.5058102825055326,0.404425030665096,0.4557437477929246,0.20925075777056204,0.12269992195187814,0.10458323401158635,0.4674371040808035
moving,pos_const,253927229,115,0.3,900,2.3422222222222224,1.0794008397437471,1.3597717909683853,1.1609981849781903,1.4861039586896838,0.40942969709415167,0.475469496289262,0.20258905805814767,0.12266825183673341,0.1036844309161808,0.4663486623010827
moving,pos_const,253927229,120,0.3,900,2.307777777777778,1.0675754230735257,1.3435167586580408,1.1492059905421943,1.4673662965174197,0.41096926432890757,0.49011353322165385,0.20721984826997472,0.12545624898480626,0.10167713661406509,0.4503542869429657
moving,pos_const,253927229,125,0.3,900,2.263333333333333,1.0512373661547614,1.3450182715609902,1.1415871839896699,1.4710086626209267,0.41090721048126033,0.49949685345057276,0.2107561109507063,0.1292170922603093,0.09861659203764955,0.4255970224122158
moving,pos_const,253927229,130,0.3,900,2.2888888888888888,1.0524515765524105,1.3948079470454855,1.1473239421787504,1.444211833304809,0.4154948210486153,0.5022999660800609,0.21615552009881728,0.13246273826050425,0.1002050022729104,0.4147505193098342
moving,pos_const,253927229,135,0.3,900,2.2355555555555555,1.0033622488758165,1.46455772441677,1.149431378476074,1.4446233081948552,0.4143663859940635,0.5199829707007898,0.21709903982415116,0.13289201348583335,0.09719725493796617,0.40563754108319416
moving,pos_const,253927229,140,0.3,900,2.223333333333333,0.9428738574757025,1.4444208247744748,1.1450355880879124,1.457305383345421,0.4167527894161847,0.5166382991482594,0.23056496674650814,0.13468621181446708,0.09415187222858092,0.38965574133290753
moving,neg_to_pos,2117463201,0,-0.3,900,3.4,1.7211107524567448,2.5324899988284257,1.4516912983081616,0.9949437178498922,0.5757182221409038,0.2506074161444841,0.1419720267586903,0.209930576051451,0.08360111966859456,-0.006334541614806534
moving,neg_to_pos,2117463201,5,-0.3,900,3.25,1.654203400095916,2.5632870240250525,1.4131099473992312,0.9955411215648112,0.576249129855907,0.27916748580908407,0.14127674395697531,0.14720955102399372,0.08823331425020159,0.3145536146917936
moving,neg_to_pos,2117463201,10,-0.3,900,3.1277777777777778,1.584755696403692,2.6090249377971233,1.411986888826485,1.003877347433447,0.5797464038541099,0.3103049121753472,0.145308206112842,0.11043313144375153,0.08896613222811743,0.4917033041367951
moving,neg_to_pos,2117463201,15,-0.3,900,2.98,1.5179079169845728,2.605649184581589,1.4011833184646323,0.9984453913141826,0.5901541192352883,0.33807202983464524,0.1454989499433009,0.09034623241012803,0.09311898294951962,0.5929046557797462
moving,neg_to_pos,2117463201,20,-0.3,900,2.88,1.407535276842309,2.5972531491942603,1.4010138526488987,0.9958241849678147,0.5820228189987094,0.35742224104004905,0.14352186617726956,0.09008701405882574,0.09846197824835669,0.602111271230532
moving,neg_to_pos,2117463201,25,-0.3,900,2.721111111111111,1.3008539455505068,2.597084092600966,1.4132575633726905,0.9891312214483128,0.5848431302375625,0.38122869867660486,0.1457853205341964,0.10332734885583922,0.0953886971855899,0.5365855450836587
moving,neg_to_pos,2117463201,30,-0.3,900,2.66,1.2301580747566099,2.6996481262480243,1.4355766829495742,0.972617611073674,0.6020812939100779,0.4016492304191357,0.15188245770835002,0.11062709250272817,0.09253883462547599,0.4978550227650667
moving,neg_to_pos,2117463201,35,-0.3,900,2.6155555555555554,1.1522838299183749,2.7292295175111305,1.4300916789094362,0.9280481663668486,0.6010983428107275,0.42903419527564374,0.157381445397944,0.11751074008021883,0.09041972159621753,0.4613463983982263
moving,neg_to_pos,2117463201,40,-0.3,900,2.517777777777778,1.0856209465122588,2.7858859379517593,1.4415775665303874,0.8834522991707812,0.6062662944640084,0.4619307418301826,0.17562973668167545,0.12258145538196115,0.09038586260422897,0.4367442101204724
moving,neg_to_pos,2117463201,45,-0.3,900,2.433333333333333,1.0482790129010924,2.863474411553369,1.4523046838731255,0.8479683115648634,0.6131550172572168,0.49573400457718547,0.17528692432075427,0.13058089263132971,0.08667080241471653,0.389548000608107
moving,neg_to_pos,2117463201,50,-0.3,900,2.411111111111111,1.0466289212349484,2.8476745119489104,1.4686145261364423,0.805443794757137,0.6147194659650663,0.5255593527689957,0.1954006464327901,0.13508398925126255,0.08330984574166997,0.35897458266850224
moving,neg_to_pos,2117463201,55,-0.3,900,2.4522222222222223,1.0514252525635832,2.850678869447264,1.4864732970473529,0.758172884946231,0.611805786544674,0.5661416926350701,0.20654393050335293,0.13095591961260977,0.07791538910682926,0.36469173659796056
moving,neg_to_pos,2117463201,60,-0.3,900,2.52,1.0649152287597565,2.9023714929943396,1.5014955429339127,0.7491933145257968,0.603626436710924,0.5886752781506218,0.21965702861303993,0.1269441588838627,0.07845019042140125,0.38634441340113196
moving,neg_to_pos,2117463201,65,-0.3,900,2.56,1.047621645018425,2.879851157755396,1.5198402536880087,0.7263804880372344,0.6091635340309519,0.6141190099946199,0.21683733946035166,0.12700625930100692,0.08013424940809415,0.39115433561666624
moving,neg_to_pos,2117463201,70,0.3,900,2.5644444444444443,0.9906575942957296,2.882333471146787,1.5441808745725016,0.727394194774182,0.6159530121911218,0.6377740170099676,0.21494344132868853,0.12776486674738297,0.0788303244453467,0.38350756029098065
moving,neg_to_pos,2117463201,75,0.3,900,2.6077777777777778,1.0276972941460252,2.794826704469884,1.5522690182332437,0.7311184514189346,0.6102603877803294,0.6521248457169847,0.21896610491427088,0.12403625710103894,0.08109250170947169,0.40754262453988077
moving,neg_to_pos,2117463201,80,0.3,900,2.5844444444444443,1.0459351064543059,2.7629582613984853,1.5576946757746784,0.7501119875502141,0.6169658290196143,0.6627731198463686,0.21514993465100027,0.12962194769041052,0.08539744124364848,0.39095143887158706
moving,neg_to_pos,2117463201,85,0.3,900,2.5411111111111113,1.0389518697487006,2.7062441670319157,1.5630229948972192,0.7575325264242238,0.6298381603242327,0.6758978020100168,0.2114962886826073,0.13454906669615546,0.08787178441358312,0.3737067732234868
moving,neg_to_pos,2117463201,90,0.3,900,2.542222222222222,1.0818685253637985,2.6741447002859684,1.5599665593070091,0.7804780441955131,0.6443350502576699,0.6779773814940149,0.2127809909885862,0.12981521436741805,0.09317222116175533,0.4093707651716865
moving,neg_to_pos,2117463201,95,0.3,900,2.497777777777778,1.0671850592176053,2.5969463014979426,1.5560098646118479,0.7916481981657936,0.6680419622514442,0.6838307792362333,0.20282571279404615,0.12234217285959587,0.09825334188602902,0.45528217228625306
moving,neg_to_pos,2117463201,100,0.3,900,2.466666666666667,1.0509255180289632,2.53662594622597,1.5763570445289508,0.7894343868969832,0.6661312642766056,0.6914878378595579,0.1996033722084746,0.1264239210429305,0.09905140269248727,0.4387065331343156
moving,neg_to_pos,2117463201,105,0.3,900,2.417777777777778,1.0535208459444483,2.460815256874411,1.603907633356182,0.7789204220677157,0.6714680839730401,0.7013432339550718,0.19162393982238154,0.13288237525517893,0.09736285274018472,0.40557538257291154
moving,neg_to_pos,2117463201,110,0.3,900,2.3866666666666667,1.050629440964902,2.413992710660473,1.6409265142077203,0.8021293653202909,0.6706218056769324,0.7127456831371054,0.18341354152819658,0.13492493905748826,0.10005231941381326,0.402959910202394
moving,neg_to_pos,2117463201,115,0.3,900,2.401111111111111,1.0563032439644766,2.305153969112148,1.646846071733184,0.8060730289767326,0.6668776296809504,0.7103370203377651,0.17805887395807615,0.13507571750359829,0.10338292212406414,0.410465468756757
moving,neg_to_pos,2117463201,120,0.3,900,2.402222222222222,1.0637436802557045,2.1894962152644206,1.63363523015507,0.8080820553186421,0.6708935296431925,0.7178269793112195,0.18096425618443113,0.13097911365320689,0.10399199467094179,0.43046829081907373
moving,neg_to_pos,2117463201,125,0.3,900,2.3566666666666665,1.0575180586847888,2.2450019681079683,1.6118603432442897,0.8303790740304422,0.6760136950681604,0.7161660655811304,0.17608253731994472,0.12704299835400992,0.10183472953041715,0.44234211306104304
moving,neg_to_pos,2117463201,130,0.3,900,2.3044444444444445,0.9835210115940144,2.1969221051563554,1.581985147247025,0.8322199023921141,0.6785993571436415,0.71575032733546,0.18003834809039793,0.12720885192767345,0.10066201384064175,0.43897493213871963
moving,neg_to_pos,2117463201,135,0.3,900,2.28,0.9222195448421644,2.1311063278304467,1.597156672436749,0.8312769929752762,0.6607898169893871,0.7213147918425749,0.18227803568711526,0.12332886155445011,0.09697656842761423,0.44818332317309956
moving,neg_to_pos,2117463201,140,0.3,900,2.281111111111111,0.9115791480775964,2.067372553947763,1.5854779120748825,0.819680575156226,0.658362999078684,0.7284144040556891,0.18215994685521003,0.1270681937226508,0.09829765194738302,0.4347750268632595
moving,neg_to_pos,1736856570,0,-0.3,900,3.5144444444444445,1.7123123489150316,2.457519520266365,1.4894625512880921,1.0138727918443853,0.5761321434727121,0.2472390469852297,0.14118429424711423,0.20571900970970286,0.08652862238389133,0.028020874678555793
moving,neg_to_pos,1736856570,5,-0.3,900,3.401111111111111,1.6905616715849496,2.4677175784412664,1.5315068252182227,1.0609478321676014,0.5682139448670895,0.2768323865986636,0.14628428069431113,0.13098976917800365,0.0892714356241241,0.39421843680192004
moving,neg_to_pos,1736856570,10,-0.3,900,3.1466666666666665,1.6298057143925673,2.4570914945091635,1.5175533834367805,1.0499422632128184,0.5705292560995429,0.3017713716951344,0.14519366475848405,0.1054783463034207,0.09249046150968998,0.5214221659950845
moving,neg_to_pos,1736856570,15,-0.3,900,2.8455555555555554,1.5237133815569786,2.5083347008160075,1.5011973527456601,1.1084763872525825,0.5549424858649807,0.3303443452815179,0.14983462200545009,0.09566886858258683,0.09349537701871216,0.5681960898014643
moving,neg_to_pos,1736856570,20,-0.3,900,2.7066666666666666,1.4766930020224998,2.4881167418232963,1.4976969971501166,1.1096191356521472,0.5446737327961301,0.356175064024079,0.1470114344011242,0.10779866686375077,0.09630474210631045,0.5177861348703272
moving,neg_to_pos,1736856570,25,-0.3,900,2.4833333333333334,1.3690020696356402,2.573254669390431,1.484759584274528,1.1290189078414714,0.5338927225756561,0.3726367364543834,0.14766133461526126,0.11913101696326277,0.09519516854523188,0.46485187110015985
moving,neg_to_pos,1736856570,30,-0.3,900,2.367777777777778,1.294975570578481,2.655173263561212,1.5115138039284437,1.1464811945799658,0.5402084244914656,0.3786879657246764,0.1441487269256573,0.13149325409745155,0.09452866933475144,0.40617875470374143
moving,neg_to_pos,1736856570,35,-0.3,900,2.3066666666666666,1.2271738082095607,2.7095541062716295,1.5024508989088898,1.1281600544382018,0.5391218692806287,0.3981328052371391,0.1509235079851894,0.1382305861037323,0.09781661616304686,0.38484921478170947
moving,neg_to_pos,1736856570,40,-0.3,900,2.21,1.1658616270095405,2.7845736232402536,1.4798478744927865,1.1355942726329626,0.5516709219196259,0.4170685914379336,0.15096686244020488,0.14022833075714644,0.09526337765193842,0.368617840422958
moving,neg_to_pos,1736856570,45,-0.3,900,2.21,1.1280809663613098,2.9045529107295787,1.4599592859878332,1.1491859290248838,0.5622870270110937,0.4349581397150308,0.16149833182815082,0.14453893439683732,0.09485076736193639,0.34782205234133445
moving,neg_to_pos,1736856570,50,-0.3,900,2.2555555555555555,1.0889455767556993,3.0498815733822964,1.4451829110815628,1.1632326480378257,0.5823842097874298,0.4720947550934244,0.16648951651611826,0.14308079391483977,0.09206935646288683,0.34796524682721214
moving,neg_to_pos,1736856570,55,-0.3,900,2.3233333333333333,1.0754378953090071,3.202381526930916,1.4451234582529107,1.1911382944587008,0.5930642569699346,0.5033100987294354,0.17139511335329702,0.14374687938700914,0.09705643490372874,0.35611009285219103
moving,neg_to_pos,1736856570,60,-0.3,900,2.4255555555555555,1.128426742673288,3.320840338490363,1.4138198736384588,1.208146924081582,0.6140629062507427,0.5315296735459203,0.17864224014088756,0.13927356241373717,0.10014972112720232,0.38551802457681117
moving,neg_to_pos,1736856570,65,-0.3,900,2.5,1.152292401162907,3.448754946266743,1.3851961224266074,1.2248373340647756,0.6225516598987468,0.5543902888616714,0.18490866842283565,0.14280415491274984,0.10227047833973056,0.3744615932331065
moving,neg_to_pos,1736856570,70,0.3,900,2.632222222222222,1.1847482412148702,3.5356959690937666,1.3797429778888852,1.2319534904639755,0.6345519576058978,0.5773298328600388,0.18309941554109804,0.13464875265737683,0.10473415406052757,0.4161836502508451
moving,neg_to_pos,1736856570,75,0.3,900,2.73,1.1142461327931295,3.583168169547712,1.369800437979143,1.2665892193840276,0.6240682006763049,0.5880217890065927,0.1806719881743405,0.13090124052212745,0.10902609280667576,0.44187893169255
moving,neg_to_pos,1736856570,80,0.3,900,2.811111111111111,1.1084969247132646,3.579164883865178,1.3493514393904615,1.28070809998802,0.6141984519670961,0.5948521340495568,0.17963988723794555,0.12392530017256599,0.10886297385936337,0.47203418991072493
moving,neg_to_pos,1736856570,85,0.3,900,2.8033333333333332,1.127529255594826,3.5368383525019573,1.328329891395224,1.2967219106406194,0.5922576299227811,0.579264778344625,0.18407854879086544,0.12609844632081751,0.11025634403762015,0.46678092579620833
moving,neg_to_pos,1736856570,90,0.3,900,2.7755555555555556,1.0659696796929505,3.55985249370428,1.2974119093919818,1.3524693905378364,0.5663737709715333,0.5664057550847654,0.1902179810453047,0.1301748388092122,0.11049843423652062,0.4481123323958603
moving,neg_to_pos,1736856570,95,0.3,900,2.716666666666667,1.0523782589924593,3.556958932736437,1.2547542432879217,1.3490042214659148,0.5758005735071969,0.5673068850457077,0.192793354921195,0.11834363249905444,0.11034917599719091,0.498124752634189
moving,neg_to_pos,1736856570,100,0.3,900,2.6244444444444444,1.024728810858009,3.449604731731553,1.250942722545936,1.383495780852028,0.5582013842253705,0.5529706881237149,0.19798276786378494,0.11629106224376337,0.10290723284615674,0.4926838414261192
moving,neg_to_pos,1736856570,105,0.3,900,2.5455555555555556,0.9804376699675293,3.3707707915214478,1.2282010645909487,1.415161294111978,0.5299344262095411,0.5401484587621939,0.2046378507866859,0.11805282720752466,0.10082473223782507,0.48013793201438687
moving,neg_to_pos,1736856570,110,0.3,900,2.438888888888889,0.970474619788854,3.3052918350692373,1.208914374727459,1.4471463726138323,0.5069376492886408,0.5180991907365006,0.20181186501139373,0.11423878357077276,0.09654595083407154,0.4886888717605999
moving,neg_to_pos,1736856570,115,0.3,900,2.338888888888889,0.9852460994813478,3.354985057971079,1.1985913612937515,1.468034614946167,0.49452414607975126,0.512687700067016,0.2083354681101089,0.12735013687411745,0.09810917738843512,0.43382444375633844
moving,neg_to_pos,1736856570,120,0.3,900,2.311111111111111,0.9573626323794674,3.313338622446286,1.196637557898838,1.4823989845956365,0.47513109721502733,0.5079763105784264,0.2125112024531177,0.13428132912781343,0.09522080256064105,0.3968997964446061
moving,neg_to_pos,1736856570,125,0.3,900,2.2622222222222224,0.968455560590937,3.246635112677899,1.164353304225206,1.4864853850917987,0.4602810009745699,0.5063938934632667,0.2140032099273762,0.1341372818098129,0.09510028045598702,0.3978406267290094
moving,neg_to_pos,1736856570,130,0.3,900,2.218888888888889,0.9439155381758881,3.282017476753669,1.1555881475047085,1.4745067573282933,0.48012779709024594,0.5194123826556631,0.2157369203445258,0.13391036030240835,0.09538268711510821,0.40124040195558286
moving,neg_to_pos,1736856570,135,0.3,900,2.1533333333333333,0.9314504817756014,3.2523244044597175,1.129671483845433,1.4625801307367299,0.5003610622128175,0.5454637144761267,0.21914796214511442,0.12174545357507302,0.09580104810035929,0.45702768719586867
moving,neg_to_pos,1736856570,140,0.3,900,2.1255555555555556,0.9097082696131046,3.241725295122091,1.1222446773692152,1.4914037245092568,0.4859458907929792,0.5597237619422537,0.21758608005738939,0.1195002121777892,0.09617846583777828,0.46703041251069066
moving,neg_to_pos,1356249939,0,-0.3,900,3.3944444444444444,1.7149577974147292,2.575687298103132,1.4075315528349464,0.9877020736415811,0.5687055386945724,0.24870719786310302,0.1444889193987716,0.21856477361693838,0.08391670663663281,-0.04435229984485557
moving,neg_to_pos,1356249939,5,-0.3,900,3.361111111111111,1.670541791318975,2.5270531487489856,1.398371374941375,1.014214229200587,0.5788376071912713,0.28579957640896103,0.14790080642494877,0.15534694526464718,0.08845287399906994,0.2777484650843657
